Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M6/7570A,20/05/2016,10:59:00,43,625,53,47,64,,,,,,,,,,,,,,,68,789
M6/7570A,20/05/2016,11:14:00,44,634,68,53,60,,,,,,,,,,,,,,,68,815
M6/7570A,20/05/2016,11:29:00,45,681,43,44,69,,,,,,,,,,,,,,,68,837
M6/7570A,20/05/2016,11:44:00,46,634,59,46,71,,,,,,,,,,,,,,,68,810
M6/7570A,20/05/2016,11:59:00,47,669,79,52,57,,,,,,,,,,,,,,,68,857
M6/7570A,20/05/2016,12:14:00,48,691,67,42,61,,,,,,,,,,,,,,,68,861
M6/7570A,20/05/2016,12:29:00,49,611,63,46,60,,,,,,,,,,,,,,,69,780
M6/7570A,20/05/2016,12:44:00,50,600,58,42,56,,,,,,,,,,,,,,,69,756
M6/7570A,20/05/2016,12:59:00,51,592,62,38,54,,,,,,,,,,,,,,,70,746
M6/7570A,20/05/2016,13:14:00,52,569,69,41,56,,,,,,,,,,,,,,,69,735
M6/7570A,20/05/2016,13:29:00,53,661,69,35,47,,,,,,,,,,,,,,,70,812
M6/7570A,20/05/2016,13:44:00,54,694,66,40,64,,,,,,,,,,,,,,,67,864
M6/7570A,20/05/2016,13:59:00,55,735,70,44,57,,,,,,,,,,,,,,,64,906
M6/7570A,20/05/2016,14:14:00,56,755,59,40,66,,,,,,,,,,,,,,,68,920
M6/7570A,20/05/2016,14:29:00,57,740,41,40,73,,,,,,,,,,,,,,,70,894
M6/7570A,20/05/2016,14:44:00,58,731,74,30,52,,,,,,,,,,,,,,,70,887
M6/7570A,20/05/2016,14:59:00,59,692,62,31,67,,,,,,,,,,,,,,,70,852
M6/7570A,20/05/2016,15:14:00,60,681,70,42,52,,,,,,,,,,,,,,,70,845
M6/7570A,20/05/2016,15:29:00,61,693,69,39,59,,,,,,,,,,,,,,,70,860
M6/7570A,20/05/2016,15:44:00,62,742,65,19,37,,,,,,,,,,,,,,,71,863
M6/7570A,20/05/2016,15:59:00,63,793,58,40,39,,,,,,,,,,,,,,,71,930
M6/7570A,20/05/2016,16:14:00,64,819,60,21,33,,,,,,,,,,,,,,,71,933
M6/7570A,20/05/2016,16:29:00,65,806,50,35,42,,,,,,,,,,,,,,,70,933
M6/7570A,20/05/2016,16:44:00,66,811,47,27,35,,,,,,,,,,,,,,,71,920
M6/7570A,20/05/2016,16:59:00,67,868,47,37,44,,,,,,,,,,,,,,,69,996
M6/7570A,20/05/2016,17:14:00,68,773,57,19,28,,,,,,,,,,,,,,,72,877
M6/7570A,20/05/2016,17:29:00,69,782,52,22,36,,,,,,,,,,,,,,,71,892
M6/7570A,20/05/2016,17:44:00,70,774,56,31,41,,,,,,,,,,,,,,,71,902
M6/7570A,20/05/2016,17:59:00,71,827,68,28,42,,,,,,,,,,,,,,,70,965
M6/7570A,20/05/2016,18:14:00,72,726,48,25,40,,,,,,,,,,,,,,,72,839
M6/7570A,20/05/2016,18:29:00,73,653,48,13,26,,,,,,,,,,,,,,,73,740
M6/7570A,20/05/2016,18:44:00,74,643,45,17,32,,,,,,,,,,,,,,,72,737
M6/7570A,20/05/2016,18:59:00,75,646,53,27,46,,,,,,,,,,,,,,,72,772
M6/7570A,20/05/2016,19:14:00,76,486,25,13,44,,,,,,,,,,,,,,,71,568
M6/7570A,20/05/2016,19:29:00,77,477,26,10,29,,,,,,,,,,,,,,,71,542
M6/7570A,20/05/2016,19:44:00,78,419,21,14,26,,,,,,,,,,,,,,,72,480
M6/7570A,20/05/2016,19:59:00,79,360,19,13,25,,,,,,,,,,,,,,,72,417
M6/7570A,20/05/2016,20:14:00,80,335,22,10,26,,,,,,,,,,,,,,,72,393
M6/7570A,20/05/2016,20:29:00,81,328,22,8,36,,,,,,,,,,,,,,,69,394
M6/7570A,20/05/2016,20:44:00,82,315,23,3,29,,,,,,,,,,,,,,,70,370
M6/7570A,20/05/2016,20:59:00,83,272,16,11,20,,,,,,,,,,,,,,,70,319
M6/7570A,20/05/2016,21:14:00,84,242,17,11,24,,,,,,,,,,,,,,,69,294
M6/7570A,20/05/2016,21:29:00,85,221,19,15,29,,,,,,,,,,,,,,,69,284
M6/7570A,20/05/2016,21:44:00,86,144,11,10,29,,,,,,,,,,,,,,,69,194
M6/7570A,20/05/2016,21:59:00,87,167,6,5,33,,,,,,,,,,,,,,,68,211
M6/7570A,20/05/2016,22:14:00,88,140,10,8,39,,,,,,,,,,,,,,,68,197
M6/7570A,20/05/2016,22:29:00,89,138,11,5,35,,,,,,,,,,,,,,,68,189
M6/7570A,20/05/2016,22:44:00,90,149,9,8,29,,,,,,,,,,,,,,,69,195
M6/7570A,20/05/2016,22:59:00,91,146,12,15,39,,,,,,,,,,,,,,,68,212
M6/7570A,20/05/2016,23:14:00,92,107,9,8,43,,,,,,,,,,,,,,,65,167
M6/7570A,20/05/2016,23:29:00,93,104,9,10,27,,,,,,,,,,,,,,,66,150
M6/7570A,20/05/2016,23:44:00,94,95,11,9,41,,,,,,,,,,,,,,,67,156
M6/7570A,20/05/2016,23:59:00,95,90,4,8,36,,,,,,,,,,,,,,,67,138
M6/7570A,21/05/2016,00:14:00,0,104,9,10,37,,,,,,,,,,,,,,,67,160
M6/7570A,21/05/2016,00:29:00,1,95,6,12,42,,,,,,,,,,,,,,,65,155
M6/7570A,21/05/2016,00:44:00,2,83,8,6,41,,,,,,,,,,,,,,,64,138
M6/7570A,21/05/2016,00:59:00,3,74,6,9,37,,,,,,,,,,,,,,,63,126
M6/7570A,21/05/2016,01:14:00,4,70,10,4,38,,,,,,,,,,,,,,,64,122
M6/7570A,21/05/2016,01:29:00,5,67,9,11,52,,,,,,,,,,,,,,,64,139
M6/7570A,21/05/2016,01:44:00,6,33,3,6,54,,,,,,,,,,,,,,,61,96
M6/7570A,21/05/2016,01:59:00,7,32,1,6,40,,,,,,,,,,,,,,,61,79
M6/7570A,21/05/2016,02:14:00,8,21,5,14,53,,,,,,,,,,,,,,,60,93
M6/7570A,21/05/2016,02:29:00,9,20,9,9,42,,,,,,,,,,,,,,,60,80
M6/7570A,21/05/2016,02:44:00,10,20,5,18,51,,,,,,,,,,,,,,,60,94
M6/7570A,21/05/2016,02:59:00,11,24,7,5,49,,,,,,,,,,,,,,,61,85
M6/7570A,21/05/2016,03:14:00,12,24,3,7,35,,,,,,,,,,,,,,,62,69
M6/7570A,21/05/2016,03:29:00,13,24,4,13,38,,,,,,,,,,,,,,,62,79
M6/7570A,21/05/2016,03:44:00,14,22,3,11,37,,,,,,,,,,,,,,,62,73
M6/7570A,21/05/2016,03:59:00,15,22,3,17,54,,,,,,,,,,,,,,,59,96
M6/7570A,21/05/2016,04:14:00,16,27,5,10,43,,,,,,,,,,,,,,,60,85
M6/7570A,21/05/2016,04:29:00,17,20,6,9,37,,,,,,,,,,,,,,,59,72
M6/7570A,21/05/2016,04:44:00,18,30,9,17,27,,,,,,,,,,,,,,,62,83
M6/7570A,21/05/2016,04:59:00,19,37,8,18,42,,,,,,,,,,,,,,,63,105
M6/7570A,21/05/2016,05:14:00,20,42,10,13,39,,,,,,,,,,,,,,,62,104
M6/7570A,21/05/2016,05:29:00,21,46,6,16,36,,,,,,,,,,,,,,,63,104
M6/7570A,21/05/2016,05:44:00,22,50,16,17,56,,,,,,,,,,,,,,,62,139
M6/7570A,21/05/2016,05:59:00,23,93,12,14,43,,,,,,,,,,,,,,,66,162
M6/7570A,21/05/2016,06:14:00,24,106,14,16,31,,,,,,,,,,,,,,,67,167
M6/7570A,21/05/2016,06:29:00,25,121,22,23,23,,,,,,,,,,,,,,,69,189
M6/7570A,21/05/2016,06:44:00,26,123,20,9,26,,,,,,,,,,,,,,,68,178
M6/7570A,21/05/2016,06:59:00,27,154,22,20,29,,,,,,,,,,,,,,,70,225
M6/7570A,21/05/2016,07:14:00,28,180,37,18,24,,,,,,,,,,,,,,,70,259
M6/7570A,21/05/2016,07:29:00,29,235,41,25,34,,,,,,,,,,,,,,,72,335
M6/7570A,21/05/2016,07:44:00,30,263,32,26,22,,,,,,,,,,,,,,,72,343
M6/7570A,21/05/2016,07:59:00,31,292,37,27,32,,,,,,,,,,,,,,,71,388
M6/7570A,21/05/2016,08:14:00,32,342,31,30,23,,,,,,,,,,,,,,,71,426
M6/7570A,21/05/2016,08:29:00,33,427,48,20,23,,,,,,,,,,,,,,,72,518
M6/7570A,21/05/2016,08:44:00,34,398,48,17,24,,,,,,,,,,,,,,,73,487
M6/7570A,21/05/2016,08:59:00,35,398,37,14,26,,,,,,,,,,,,,,,72,475
M6/7570A,21/05/2016,09:14:00,36,420,41,19,27,,,,,,,,,,,,,,,72,507
M6/7570A,21/05/2016,09:29:00,37,445,31,17,24,,,,,,,,,,,,,,,71,517
M6/7570A,21/05/2016,09:44:00,38,521,28,21,40,,,,,,,,,,,,,,,70,610
M6/7570A,21/05/2016,09:59:00,39,552,31,23,32,,,,,,,,,,,,,,,71,638
M6/7570A,21/05/2016,10:14:00,40,580,33,16,24,,,,,,,,,,,,,,,70,653
M6/7570A,21/05/2016,10:29:00,41,604,33,17,34,,,,,,,,,,,,,,,70,688
M6/7570A,21/05/2016,10:44:00,42,675,42,18,26,,,,,,,,,,,,,,,69,761
M6/7570A,21/05/2016,10:59:00,43,596,44,20,24,,,,,,,,,,,,,,,68,684
M6/7570A,21/05/2016,11:14:00,44,596,43,25,23,,,,,,,,,,,,,,,63,687
M6/7570A,21/05/2016,11:29:00,45,629,45,27,32,,,,,,,,,,,,,,,63,733
M6/7570A,21/05/2016,11:44:00,46,620,29,31,27,,,,,,,,,,,,,,,66,707
M6/7570A,21/05/2016,11:59:00,47,643,34,20,28,,,,,,,,,,,,,,,68,725
M6/7570A,21/05/2016,12:14:00,48,636,47,22,21,,,,,,,,,,,,,,,69,726
M6/7570A,21/05/2016,12:29:00,49,616,37,19,25,,,,,,,,,,,,,,,69,697
M6/7570A,21/05/2016,12:44:00,50,549,24,18,16,,,,,,,,,,,,,,,70,607
M6/7570A,21/05/2016,12:59:00,51,518,46,12,21,,,,,,,,,,,,,,,71,597
M6/7570A,21/05/2016,13:14:00,52,611,24,11,17,,,,,,,,,,,,,,,72,663
M6/7570A,21/05/2016,13:29:00,53,526,29,22,17,,,,,,,,,,,,,,,71,594
M6/7570A,21/05/2016,13:44:00,54,555,53,15,34,,,,,,,,,,,,,,,69,657
M6/7570A,21/05/2016,13:59:00,55,534,44,17,11,,,,,,,,,,,,,,,72,606
M6/7570A,21/05/2016,14:14:00,56,530,36,19,14,,,,,,,,,,,,,,,73,599
M6/7570A,21/05/2016,14:29:00,57,549,26,12,18,,,,,,,,,,,,,,,71,605
M6/7570A,21/05/2016,14:44:00,58,515,32,26,19,,,,,,,,,,,,,,,72,592
M6/7570A,21/05/2016,14:59:00,59,508,19,27,19,,,,,,,,,,,,,,,71,573
M6/7570A,21/05/2016,15:14:00,60,449,32,16,13,,,,,,,,,,,,,,,71,510
M6/7570A,21/05/2016,15:29:00,61,454,31,17,13,,,,,,,,,,,,,,,73,515
M6/7570A,21/05/2016,15:44:00,62,456,37,12,17,,,,,,,,,,,,,,,72,522
M6/7570A,21/05/2016,15:59:00,63,434,37,12,15,,,,,,,,,,,,,,,73,498
M6/7570A,21/05/2016,16:14:00,64,392,31,14,15,,,,,,,,,,,,,,,73,452
M6/7570A,21/05/2016,16:29:00,65,407,22,10,16,,,,,,,,,,,,,,,72,455
M6/7570A,21/05/2016,16:44:00,66,428,27,13,24,,,,,,,,,,,,,,,72,492
M6/7570A,21/05/2016,16:59:00,67,406,26,12,13,,,,,,,,,,,,,,,72,457
M6/7570A,21/05/2016,17:14:00,68,433,30,14,11,,,,,,,,,,,,,,,73,488
M6/7570A,21/05/2016,17:29:00,69,376,33,12,16,,,,,,,,,,,,,,,73,437
M6/7570A,21/05/2016,17:44:00,70,386,16,7,14,,,,,,,,,,,,,,,69,423
M6/7570A,21/05/2016,17:59:00,71,353,18,12,19,,,,,,,,,,,,,,,72,402
M6/7570A,21/05/2016,18:14:00,72,318,17,10,14,,,,,,,,,,,,,,,74,359
M6/7570A,21/05/2016,18:29:00,73,276,25,6,17,,,,,,,,,,,,,,,74,324
M6/7570A,21/05/2016,18:44:00,74,262,16,7,10,,,,,,,,,,,,,,,73,295
M6/7570A,21/05/2016,18:59:00,75,250,17,13,13,,,,,,,,,,,,,,,73,293
M6/7570A,21/05/2016,19:14:00,76,235,20,8,9,,,,,,,,,,,,,,,74,272
M6/7570A,21/05/2016,19:29:00,77,227,10,4,15,,,,,,,,,,,,,,,74,256
M6/7570A,21/05/2016,19:44:00,78,189,11,9,14,,,,,,,,,,,,,,,72,223
M6/7570A,21/05/2016,19:59:00,79,204,17,8,5,,,,,,,,,,,,,,,74,234
M6/7570A,21/05/2016,20:14:00,80,181,12,8,8,,,,,,,,,,,,,,,72,209
M6/7570A,21/05/2016,20:29:00,81,189,12,12,12,,,,,,,,,,,,,,,72,225
M6/7570A,21/05/2016,20:44:00,82,179,14,9,11,,,,,,,,,,,,,,,73,213
M6/7570A,21/05/2016,20:59:00,83,166,16,6,9,,,,,,,,,,,,,,,72,197
M6/7570A,21/05/2016,21:14:00,84,133,10,3,8,,,,,,,,,,,,,,,73,154
M6/7570A,21/05/2016,21:29:00,85,143,13,9,12,,,,,,,,,,,,,,,73,177
M6/7570A,21/05/2016,21:44:00,86,118,9,4,11,,,,,,,,,,,,,,,72,142
M6/7570A,21/05/2016,21:59:00,87,128,6,3,12,,,,,,,,,,,,,,,70,149
M6/7570A,21/05/2016,22:14:00,88,89,5,2,12,,,,,,,,,,,,,,,71,108
M6/7570A,21/05/2016,22:29:00,89,116,7,4,15,,,,,,,,,,,,,,,70,142
M6/7570A,21/05/2016,22:44:00,90,101,14,3,14,,,,,,,,,,,,,,,70,132
M6/7570A,21/05/2016,22:59:00,91,83,10,4,10,,,,,,,,,,,,,,,71,107
M6/7570A,21/05/2016,23:14:00,92,94,9,4,14,,,,,,,,,,,,,,,71,121
M6/7570A,21/05/2016,23:29:00,93,82,3,2,18,,,,,,,,,,,,,,,69,105
M6/7570A,21/05/2016,23:44:00,94,76,7,3,15,,,,,,,,,,,,,,,69,101
M6/7570A,21/05/2016,23:59:00,95,75,4,2,10,,,,,,,,,,,,,,,71,91
M6/7570A,22/05/2016,00:14:00,0,51,4,2,12,,,,,,,,,,,,,,,67,69
M6/7570A,22/05/2016,00:29:00,1,47,5,1,8,,,,,,,,,,,,,,,71,61
M6/7570A,22/05/2016,00:44:00,2,45,3,0,15,,,,,,,,,,,,,,,70,63
M6/7570A,22/05/2016,00:59:00,3,30,3,1,11,,,,,,,,,,,,,,,68,45
M6/7570A,22/05/2016,01:14:00,4,32,7,2,15,,,,,,,,,,,,,,,67,56
M6/7570A,22/05/2016,01:29:00,5,26,2,0,9,,,,,,,,,,,,,,,69,37
M6/7570A,22/05/2016,01:44:00,6,36,0,3,8,,,,,,,,,,,,,,,69,47
M6/7570A,22/05/2016,01:59:00,7,31,4,3,16,,,,,,,,,,,,,,,65,54
M6/7570A,22/05/2016,02:14:00,8,21,1,3,12,,,,,,,,,,,,,,,65,37
M6/7570A,22/05/2016,02:29:00,9,30,3,5,15,,,,,,,,,,,,,,,67,53
M6/7570A,22/05/2016,02:44:00,10,24,5,3,11,,,,,,,,,,,,,,,68,43
M6/7570A,22/05/2016,02:59:00,11,22,1,1,16,,,,,,,,,,,,,,,65,40
M6/7570A,22/05/2016,03:14:00,12,23,3,2,7,,,,,,,,,,,,,,,69,35
M6/7570A,22/05/2016,03:29:00,13,22,3,2,21,,,,,,,,,,,,,,,66,48
M6/7570A,22/05/2016,03:44:00,14,28,4,3,6,,,,,,,,,,,,,,,70,41
M6/7570A,22/05/2016,03:59:00,15,27,2,4,5,,,,,,,,,,,,,,,70,38
M6/7570A,22/05/2016,04:14:00,16,17,1,4,11,,,,,,,,,,,,,,,66,33
M6/7570A,22/05/2016,04:29:00,17,29,3,3,10,,,,,,,,,,,,,,,68,45
M6/7570A,22/05/2016,04:44:00,18,24,6,5,17,,,,,,,,,,,,,,,66,52
M6/7570A,22/05/2016,04:59:00,19,21,6,5,20,,,,,,,,,,,,,,,62,52
M6/7570A,22/05/2016,05:14:00,20,21,13,3,14,,,,,,,,,,,,,,,63,51
M6/7570A,22/05/2016,05:29:00,21,43,7,8,12,,,,,,,,,,,,,,,70,70
M6/7570A,22/05/2016,05:44:00,22,39,8,5,15,,,,,,,,,,,,,,,66,67
M6/7570A,22/05/2016,05:59:00,23,36,9,5,13,,,,,,,,,,,,,,,67,63
M6/7570A,22/05/2016,06:14:00,24,71,6,5,10,,,,,,,,,,,,,,,72,92
M6/7570A,22/05/2016,06:29:00,25,68,12,10,11,,,,,,,,,,,,,,,72,101
M6/7570A,22/05/2016,06:44:00,26,67,16,16,10,,,,,,,,,,,,,,,69,109
M6/7570A,22/05/2016,06:59:00,27,83,9,5,11,,,,,,,,,,,,,,,71,108
M6/7570A,22/05/2016,07:14:00,28,123,11,7,13,,,,,,,,,,,,,,,70,154
M6/7570A,22/05/2016,07:29:00,29,164,21,16,16,,,,,,,,,,,,,,,70,217
M6/7570A,22/05/2016,07:44:00,30,169,22,10,15,,,,,,,,,,,,,,,72,216
M6/7570A,22/05/2016,07:59:00,31,225,17,11,9,,,,,,,,,,,,,,,73,262
M6/7570A,22/05/2016,08:14:00,32,228,29,7,21,,,,,,,,,,,,,,,72,285
M6/7570A,22/05/2016,08:29:00,33,288,14,10,17,,,,,,,,,,,,,,,72,329
M6/7570A,22/05/2016,08:44:00,34,276,34,10,20,,,,,,,,,,,,,,,72,340
M6/7570A,22/05/2016,08:59:00,35,337,25,9,20,,,,,,,,,,,,,,,71,391
M6/7570A,22/05/2016,09:14:00,36,375,17,18,19,,,,,,,,,,,,,,,70,429
M6/7570A,22/05/2016,09:29:00,37,354,27,7,29,,,,,,,,,,,,,,,71,417
M6/7570A,22/05/2016,09:44:00,38,410,36,18,20,,,,,,,,,,,,,,,71,484
M6/7570A,22/05/2016,09:59:00,39,468,26,20,23,,,,,,,,,,,,,,,71,537
M6/7570A,22/05/2016,10:14:00,40,502,23,20,17,,,,,,,,,,,,,,,71,562
M6/7570A,22/05/2016,10:29:00,41,523,26,6,19,,,,,,,,,,,,,,,71,574
M6/7570A,22/05/2016,10:44:00,42,579,21,25,23,,,,,,,,,,,,,,,70,648
M6/7570A,22/05/2016,10:59:00,43,604,31,19,28,,,,,,,,,,,,,,,70,682
M6/7570A,22/05/2016,11:14:00,44,610,23,24,18,,,,,,,,,,,,,,,70,675
M6/7570A,22/05/2016,11:29:00,45,627,20,23,22,,,,,,,,,,,,,,,70,692
M6/7570A,22/05/2016,11:44:00,46,680,37,24,24,,,,,,,,,,,,,,,70,765
M6/7570A,22/05/2016,11:59:00,47,621,29,28,22,,,,,,,,,,,,,,,71,700
M6/7570A,22/05/2016,12:14:00,48,607,28,26,27,,,,,,,,,,,,,,,70,688
M6/7570A,22/05/2016,12:29:00,49,630,33,20,22,,,,,,,,,,,,,,,71,705
M6/7570A,22/05/2016,12:44:00,50,574,26,17,26,,,,,,,,,,,,,,,70,643
M6/7570A,22/05/2016,12:59:00,51,563,36,24,25,,,,,,,,,,,,,,,71,648
M6/7570A,22/05/2016,13:14:00,52,545,32,24,25,,,,,,,,,,,,,,,70,626
M6/7570A,22/05/2016,13:29:00,53,550,32,23,18,,,,,,,,,,,,,,,71,623
M6/7570A,22/05/2016,13:44:00,54,581,37,13,25,,,,,,,,,,,,,,,71,656
M6/7570A,22/05/2016,13:59:00,55,562,27,24,34,,,,,,,,,,,,,,,70,647
M6/7570A,22/05/2016,14:14:00,56,508,31,10,26,,,,,,,,,,,,,,,71,575
M6/7570A,22/05/2016,14:29:00,57,546,20,29,23,,,,,,,,,,,,,,,70,618
M6/7570A,22/05/2016,14:44:00,58,549,18,15,29,,,,,,,,,,,,,,,72,611
M6/7570A,22/05/2016,14:59:00,59,551,34,17,20,,,,,,,,,,,,,,,72,622
M6/7570A,22/05/2016,15:14:00,60,519,23,18,34,,,,,,,,,,,,,,,71,594
M6/7570A,22/05/2016,15:29:00,61,532,32,13,38,,,,,,,,,,,,,,,72,615
M6/7570A,22/05/2016,15:44:00,62,564,25,20,35,,,,,,,,,,,,,,,70,644
M6/7570A,22/05/2016,15:59:00,63,533,21,13,23,,,,,,,,,,,,,,,72,590
M6/7570A,22/05/2016,16:14:00,64,563,30,6,23,,,,,,,,,,,,,,,71,622
M6/7570A,22/05/2016,16:29:00,65,579,25,9,32,,,,,,,,,,,,,,,71,645
M6/7570A,22/05/2016,16:44:00,66,544,26,12,27,,,,,,,,,,,,,,,72,609
M6/7570A,22/05/2016,16:59:00,67,543,40,19,34,,,,,,,,,,,,,,,71,636
M6/7570A,22/05/2016,17:14:00,68,473,28,15,25,,,,,,,,,,,,,,,69,541
M6/7570A,22/05/2016,17:29:00,69,550,27,19,30,,,,,,,,,,,,,,,67,626
M6/7570A,22/05/2016,17:44:00,70,509,34,17,19,,,,,,,,,,,,,,,73,579
M6/7570A,22/05/2016,17:59:00,71,469,34,15,18,,,,,,,,,,,,,,,74,536
M6/7570A,22/05/2016,18:14:00,72,444,26,13,16,,,,,,,,,,,,,,,74,499
M6/7570A,22/05/2016,18:29:00,73,415,24,14,29,,,,,,,,,,,,,,,73,482
M6/7570A,22/05/2016,18:44:00,74,364,36,21,27,,,,,,,,,,,,,,,73,448
M6/7570A,22/05/2016,18:59:00,75,364,30,15,25,,,,,,,,,,,,,,,74,434
M6/7570A,22/05/2016,19:14:00,76,360,18,13,17,,,,,,,,,,,,,,,74,408
M6/7570A,22/05/2016,19:29:00,77,355,20,11,16,,,,,,,,,,,,,,,74,402
M6/7570A,22/05/2016,19:44:00,78,293,27,19,13,,,,,,,,,,,,,,,74,352
M6/7570A,22/05/2016,19:59:00,79,297,21,4,24,,,,,,,,,,,,,,,73,346
M6/7570A,22/05/2016,20:14:00,80,329,22,17,15,,,,,,,,,,,,,,,74,383
M6/7570A,22/05/2016,20:29:00,81,353,12,16,30,,,,,,,,,,,,,,,73,411
M6/7570A,22/05/2016,20:44:00,82,325,18,13,9,,,,,,,,,,,,,,,74,365
M6/7570A,22/05/2016,20:59:00,83,247,14,11,11,,,,,,,,,,,,,,,73,283
M6/7570A,22/05/2016,21:14:00,84,214,12,12,16,,,,,,,,,,,,,,,73,254
M6/7570A,22/05/2016,21:29:00,85,193,11,14,22,,,,,,,,,,,,,,,72,240
M6/7570A,22/05/2016,21:44:00,86,172,9,5,20,,,,,,,,,,,,,,,73,206
M6/7570A,22/05/2016,21:59:00,87,156,8,7,25,,,,,,,,,,,,,,,72,196
M6/7570A,22/05/2016,22:14:00,88,128,9,7,24,,,,,,,,,,,,,,,71,168
M6/7570A,22/05/2016,22:29:00,89,113,8,12,21,,,,,,,,,,,,,,,70,154
M6/7570A,22/05/2016,22:44:00,90,93,6,7,21,,,,,,,,,,,,,,,71,127
M6/7570A,22/05/2016,22:59:00,91,84,10,10,23,,,,,,,,,,,,,,,68,127
M6/7570A,22/05/2016,23:14:00,92,77,3,7,16,,,,,,,,,,,,,,,71,103
M6/7570A,22/05/2016,23:29:00,93,71,6,6,33,,,,,,,,,,,,,,,66,116
M6/7570A,22/05/2016,23:44:00,94,82,7,2,22,,,,,,,,,,,,,,,69,113
M6/7570A,22/05/2016,23:59:00,95,57,8,9,20,,,,,,,,,,,,,,,68,94
M6/7570A,23/05/2016,00:14:00,0,61,4,11,22,,,,,,,,,,,,,,,68,98
M6/7570A,23/05/2016,00:29:00,1,48,4,8,14,,,,,,,,,,,,,,,68,74
M6/7570A,23/05/2016,00:44:00,2,35,4,8,30,,,,,,,,,,,,,,,64,77
M6/7570A,23/05/2016,00:59:00,3,31,5,5,24,,,,,,,,,,,,,,,65,65
M6/7570A,23/05/2016,01:14:00,4,35,6,5,27,,,,,,,,,,,,,,,65,73
M6/7570A,23/05/2016,01:29:00,5,20,1,7,26,,,,,,,,,,,,,,,63,54
M6/7570A,23/05/2016,01:44:00,6,25,6,6,33,,,,,,,,,,,,,,,62,70
M6/7570A,23/05/2016,01:59:00,7,19,2,17,36,,,,,,,,,,,,,,,61,74
M6/7570A,23/05/2016,02:14:00,8,22,0,10,18,,,,,,,,,,,,,,,62,50
M6/7570A,23/05/2016,02:29:00,9,19,4,9,24,,,,,,,,,,,,,,,65,56
M6/7570A,23/05/2016,02:44:00,10,23,8,11,24,,,,,,,,,,,,,,,64,66
M6/7570A,23/05/2016,02:59:00,11,23,2,8,21,,,,,,,,,,,,,,,63,54
M6/7570A,23/05/2016,03:14:00,12,24,1,8,15,,,,,,,,,,,,,,,66,48
M6/7570A,23/05/2016,03:29:00,13,26,8,15,18,,,,,,,,,,,,,,,65,67
M6/7570A,23/05/2016,03:44:00,14,26,10,11,25,,,,,,,,,,,,,,,65,72
M6/7570A,23/05/2016,03:59:00,15,33,9,8,27,,,,,,,,,,,,,,,66,77
M6/7570A,23/05/2016,04:14:00,16,45,12,21,25,,,,,,,,,,,,,,,66,103
M6/7570A,23/05/2016,04:29:00,17,55,18,25,28,,,,,,,,,,,,,,,68,126
M6/7570A,23/05/2016,04:44:00,18,88,19,26,37,,,,,,,,,,,,,,,70,170
M6/7570A,23/05/2016,04:59:00,19,100,25,35,58,,,,,,,,,,,,,,,66,218
M6/7570A,23/05/2016,05:14:00,20,104,33,32,52,,,,,,,,,,,,,,,68,221
M6/7570A,23/05/2016,05:29:00,21,149,40,40,63,,,,,,,,,,,,,,,69,292
M6/7570A,23/05/2016,05:44:00,22,193,39,39,42,,,,,,,,,,,,,,,72,313
M6/7570A,23/05/2016,05:59:00,23,197,49,51,63,,,,,,,,,,,,,,,70,360
M6/7570A,23/05/2016,06:14:00,24,298,62,55,71,,,,,,,,,,,,,,,70,486
M6/7570A,23/05/2016,06:29:00,25,380,94,56,76,,,,,,,,,,,,,,,71,606
M6/7570A,23/05/2016,06:44:00,26,484,93,66,71,,,,,,,,,,,,,,,70,714
M6/7570A,23/05/2016,06:59:00,27,543,117,68,80,,,,,,,,,,,,,,,70,808
M6/7570A,23/05/2016,07:14:00,28,547,121,66,68,,,,,,,,,,,,,,,70,802
M6/7570A,23/05/2016,07:29:00,29,553,144,75,70,,,,,,,,,,,,,,,70,842
M6/7570A,23/05/2016,07:44:00,30,573,99,58,67,,,,,,,,,,,,,,,69,797
M6/7570A,23/05/2016,07:59:00,31,539,98,69,55,,,,,,,,,,,,,,,69,761
M6/7570A,23/05/2016,08:14:00,32,537,98,85,55,,,,,,,,,,,,,,,69,775
M6/7570A,23/05/2016,08:29:00,33,569,105,59,47,,,,,,,,,,,,,,,69,780
M6/7570A,23/05/2016,08:44:00,34,513,104,81,49,,,,,,,,,,,,,,,69,747
M6/7570A,23/05/2016,08:59:00,35,435,71,61,47,,,,,,,,,,,,,,,69,614
M6/7570A,23/05/2016,09:14:00,36,401,73,48,44,,,,,,,,,,,,,,,69,566
M6/7570A,23/05/2016,09:29:00,37,452,82,71,55,,,,,,,,,,,,,,,68,660
M6/7570A,23/05/2016,09:44:00,38,482,68,54,79,,,,,,,,,,,,,,,68,683
M6/7570A,23/05/2016,09:59:00,39,490,62,50,48,,,,,,,,,,,,,,,68,650
M6/7570A,23/05/2016,10:14:00,40,493,67,52,50,,,,,,,,,,,,,,,69,662
M6/7570A,23/05/2016,10:29:00,41,501,55,51,57,,,,,,,,,,,,,,,67,664
